Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
42838232,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
42842950,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42845913,00000201,false,Rx,0,8,00,FE,FE,00,00,00,13,00,
42846981,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
42847915,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
42852267,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42853277,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
42862277,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42863291,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
42865865,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
42866883,00000201,false,Rx,0,8,00,FE,FE,00,00,00,14,00,
42872330,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42873358,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
42882424,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42885955,00000201,false,Rx,0,8,00,FE,FE,00,00,00,15,00,
42886954,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
42892924,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42893939,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
42902258,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42903340,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
42905924,00000201,false,Rx,0,8,00,FE,FE,00,00,00,16,00,
42906903,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
42912323,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42913304,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
42922303,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42925966,00000201,false,Rx,0,8,00,FE,FE,00,00,00,17,00,
42926979,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
42926979,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
42932314,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42933319,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
42936560,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
42938109,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
42942862,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42943935,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
42945838,00000201,false,Rx,0,8,00,FE,FE,00,00,00,18,00,
42952257,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42953276,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
42953277,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
42962249,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42965842,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
42966875,00000201,false,Rx,0,8,00,FE,FE,00,00,00,19,00,
42966876,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
42972291,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42973295,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
42982268,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42985196,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
42986218,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1A,00,
42992844,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
42993913,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43002277,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43005913,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1B,00,
43006942,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43006943,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43012241,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43013263,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43022219,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43025887,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1C,00,
43026931,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43026933,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43032264,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43033286,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43036613,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43038105,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43042843,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43045910,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1D,00,
43046932,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43052232,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43053185,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43058596,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
43062197,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43065822,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43066830,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1E,00,
43066832,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43072240,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43073257,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43082229,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43085877,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1F,00,
43086898,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43092812,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43093814,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43102176,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43105877,00000201,false,Rx,0,8,00,FE,FE,00,00,00,20,00,
43107111,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43108000,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43112459,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43113472,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43122189,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43126010,00000201,false,Rx,0,8,00,FE,FE,00,00,00,21,00,
43126919,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43126920,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43132501,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43133497,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43136545,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43138061,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43142939,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43146015,00000201,false,Rx,0,8,00,FE,FE,00,00,00,22,00,
43148763,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43152352,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43153226,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43162126,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43165640,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
43166454,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43166454,00000201,false,Rx,0,8,00,FE,FE,00,00,00,23,00,
43167478,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43172110,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43173135,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43182128,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43185857,00000201,false,Rx,0,8,00,FE,FE,00,00,00,24,00,
43189569,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43192792,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43193769,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43202111,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43205882,00000201,false,Rx,0,8,00,FE,FE,00,00,00,25,00,
43206798,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43206798,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43212130,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43213145,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43222096,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43225824,00000201,false,Rx,0,8,00,FE,FE,00,00,00,26,00,
43226832,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43230656,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43232356,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43233368,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43236486,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43238043,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43242726,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43245840,00000201,false,Rx,0,8,00,FE,FE,00,00,00,27,00,
43246874,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43252168,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43253167,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43262066,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43265714,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43266832,00000201,false,Rx,0,8,00,FE,FE,00,00,00,28,00,
43272181,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43273088,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43273088,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43274167,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
43282111,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43285911,00000201,false,Rx,0,8,00,FE,FE,00,00,00,29,00,
43287014,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43292677,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43293686,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43302065,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43305854,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2A,00,
43306856,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43312103,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43313055,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43313056,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43322102,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43325887,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2B,00,
43326917,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43326918,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43332098,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43333092,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43336348,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43337906,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43342656,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43345842,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2C,00,
43352043,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43353128,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43355912,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43362029,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43365787,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43366816,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2D,00,
43366817,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43372076,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43373068,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43378261,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
43382065,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43385819,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2E,00,
43392680,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43393695,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43394781,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43402029,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43405822,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2F,00,
43406787,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43406788,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43407809,0000069F,false,Rx,0,4,89,55,10,0F,00,00,00,00,
43412001,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43413048,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43421988,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43425822,00000201,false,Rx,0,8,00,FE,FE,00,00,00,30,00,
43426875,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43432082,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43433098,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43436213,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43437224,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43438222,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43442575,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43445874,00000201,false,Rx,0,8,00,FE,FE,00,00,00,31,00,
43446937,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43451993,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43453010,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43461981,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43465767,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43466796,00000201,false,Rx,0,8,00,FE,FE,00,00,00,32,00,
43472013,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43473002,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43477218,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43482017,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43484500,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
43485825,00000201,false,Rx,0,8,00,FE,FE,00,00,00,33,00,
43486852,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43492631,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43493565,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43501944,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43505793,00000201,false,Rx,0,8,00,FE,FE,00,00,00,34,00,
43506880,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43512013,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43513018,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43517518,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43521940,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43525813,00000201,false,Rx,0,8,00,FE,FE,00,00,00,35,00,
43526925,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43526925,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43532023,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43533052,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43536263,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43537772,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43542515,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43546102,00000201,false,Rx,0,8,00,FE,FE,00,00,00,36,00,
43551941,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43552993,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43558119,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43561937,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43565961,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43566953,00000201,false,Rx,0,8,00,FE,FE,00,00,00,37,00,
43566954,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43572019,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43573009,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43581899,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43585833,00000201,false,Rx,0,8,00,FE,FE,00,00,00,38,00,
43591973,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
43592795,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43594064,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43599128,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43601922,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43605801,00000201,false,Rx,0,8,00,FE,FE,00,00,00,39,00,
43606855,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43606856,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43612099,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43612994,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43621881,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43625767,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3A,00,
43626826,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43632003,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43632996,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43636252,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43637773,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43640255,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43642514,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43645830,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3B,00,
43646967,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43652006,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43652898,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43661837,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43665769,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43667050,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3C,00,
43671895,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43673075,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43681026,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43682023,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43685807,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3D,00,
43686993,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43692638,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43693643,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43697654,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
43701827,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43705797,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3E,00,
43706794,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43711869,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43712873,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43721873,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43722876,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43725795,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3F,00,
43726819,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43726820,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43731894,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43732922,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43736172,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43737683,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43742391,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43745820,00000201,false,Rx,0,8,00,FE,FE,00,00,00,40,00,
43751867,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43752854,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43761839,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43764962,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43765956,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43767029,00000201,false,Rx,0,8,00,FE,FE,00,00,00,41,00,
43767029,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43771849,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43772950,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43781813,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43785768,00000201,false,Rx,0,8,00,FE,FE,00,00,00,42,00,
43792436,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43793439,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43801830,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43804600,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43805796,00000201,false,Rx,0,8,00,FE,FE,00,00,00,43,00,
43806848,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43806848,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
43807822,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43811851,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43812852,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43821773,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43825716,00000201,false,Rx,0,8,00,FE,FE,00,00,00,44,00,
43826773,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43831835,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43832859,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43836162,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43837620,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43842395,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43845797,00000201,false,Rx,0,8,00,FE,FE,00,00,00,45,00,
43846817,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43846817,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43851799,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43852824,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43861728,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43865735,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43866697,00000201,false,Rx,0,8,00,FE,FE,00,00,00,46,00,
43871967,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43872840,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43881771,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43885824,00000201,false,Rx,0,8,00,FE,FE,00,00,00,47,00,
43886805,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43886806,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43892533,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43893520,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43901710,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43905747,00000201,false,Rx,0,8,00,FE,FE,00,00,00,48,00,
43906767,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
43910454,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
43911786,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43912746,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43921737,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43925802,00000201,false,Rx,0,8,00,FE,FE,00,00,00,49,00,
43926805,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43926806,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
43929311,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43931756,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43932735,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43934376,000007D1,false,Rx,0,7,03,DE,4B,00,00,00,FF,00,
43936013,0000077A,false,Rx,0,8,5B,00,5D,20,1C,00,00,FF,
43937542,0000049A,false,Rx,0,7,00,AE,8D,AE,82,CF,8F,00,
43942376,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43945796,00000201,false,Rx,0,8,00,FE,FE,00,00,00,4A,00,
43951746,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43952744,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43961751,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43965751,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
43966761,00000201,false,Rx,0,8,00,FE,FE,00,00,00,4B,00,
43966763,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
43967860,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
43971691,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43972728,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
43981711,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43985745,00000201,false,Rx,0,8,00,FE,FE,00,00,00,4C,00,
43992301,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
43993325,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
44001744,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
44005761,00000201,false,Rx,0,8,00,FE,FE,00,00,00,4D,00,
44006773,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
44006774,00000766,false,Rx,0,8,00,04,00,00,00,03,00,00,
44009770,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
44011719,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
44012721,000001BA,false,Rx,0,6,10,1C,C0,47,61,32,00,00,
44017417,00000711,false,Rx,0,8,04,03,DE,4B,06,70,00,31,
44021640,000000FA,false,Rx,0,8,00,00,1C,10,22,1C,1C,00,
44025725,00000201,false,Rx,0,8,00,FE,FE,00,00,00,4E,00,
44026745,00000386,false,Rx,0,6,02,7E,61,13,92,00,00,00,
