Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1405117721,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1405120655,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1405121668,00000201,false,Rx,0,8,00,FE,FE,00,00,00,AD,00,
1405121669,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405122685,0000077A,false,Rx,0,8,52,0B,5D,80,1E,00,00,FF,
1405123688,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1405125523,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1405126772,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1405136663,000000FA,false,Rx,0,8,17,80,39,10,02,1B,1B,00,
1405137663,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1405140663,00000201,false,Rx,0,8,00,FE,FE,00,00,00,AE,00,
1405144537,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405146627,000000FA,false,Rx,0,8,17,80,39,10,02,1B,1B,00,
1405156656,000000FA,false,Rx,0,8,17,88,39,10,02,1B,1B,00,
1405157713,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1405160668,00000201,false,Rx,0,8,00,FE,FE,00,00,00,AF,00,
1405161669,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405166769,000000FA,false,Rx,0,8,17,88,39,10,02,1B,1B,00,
1405168167,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1405176637,000000FA,false,Rx,0,8,17,80,39,10,02,1B,1B,00,
1405177662,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1405180669,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B0,00,
1405183798,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405186560,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405196650,000000FA,false,Rx,0,8,17,88,38,10,02,1B,1B,00,
1405197666,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405200728,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B1,00,
1405201736,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405205559,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1405206748,000000FA,false,Rx,0,8,17,88,39,10,02,1B,1B,00,
1405216636,000000FA,false,Rx,0,8,17,98,39,10,02,1B,1B,00,
1405217643,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1405220597,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1405221587,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B2,00,
1405221588,0000077A,false,Rx,0,8,52,0C,5D,80,1E,00,00,FF,
1405223690,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1405225461,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1405226557,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405227561,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405236628,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405237643,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405240640,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B3,00,
1405241660,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405246771,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405256620,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405257597,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405260642,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B4,00,
1405265988,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405266984,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405274086,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1405276601,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405277589,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405280632,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B5,00,
1405281656,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405286640,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405296570,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405297564,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405300631,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B6,00,
1405305551,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1405306551,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405307552,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405316630,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405317660,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405320581,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1405321610,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B7,00,
1405321611,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405322626,0000077A,false,Rx,0,8,52,0C,5D,80,1E,00,00,FF,
1405323606,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1405325476,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1405326570,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405336523,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405337542,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405340599,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B8,00,
1405346492,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405348053,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405356528,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405357546,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405360655,00000201,false,Rx,0,8,00,FE,FE,00,00,00,B9,00,
1405361637,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405366527,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405376551,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405377564,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405380620,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BA,00,
1405381598,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1405386449,000000FA,false,Rx,0,8,17,98,38,10,02,1B,1B,00,
1405389748,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405396493,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405397517,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405400694,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BB,00,
1405401689,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405405579,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1405406550,0000069F,false,Rx,0,4,89,55,10,0F,00,00,00,00,
1405406551,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405416515,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405417524,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405420595,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1405421610,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BC,00,
1405421611,0000077A,false,Rx,0,8,52,0C,5D,80,1E,00,00,FF,
1405422973,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1405425493,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1405426482,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405431132,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405436489,000000FA,false,Rx,0,8,17,88,38,10,02,1B,1B,00,
1405437487,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405440649,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BD,00,
1405441683,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405446496,000000FA,false,Rx,0,8,17,88,38,10,02,1B,1B,00,
1405456440,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405457432,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405460567,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BE,00,
1405466443,000000FA,false,Rx,0,8,17,90,38,10,02,1B,1B,00,
1405470499,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405476481,000000FA,false,Rx,0,8,17,88,38,10,02,1B,1B,00,
1405477473,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405480637,00000201,false,Rx,0,8,00,FE,FE,00,00,00,BF,00,
1405481655,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405486580,000000FA,false,Rx,0,8,17,88,38,10,02,1B,1B,00,
1405489756,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1405496455,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405497431,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405500680,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C0,00,
1405505534,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1405506509,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405513098,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405516448,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405517448,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405520623,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1405521622,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C1,00,
1405521622,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405522640,0000077A,false,Rx,0,8,52,0D,5D,80,1E,00,00,FF,
1405523657,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1405525442,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1405526449,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405536422,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405537443,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405540619,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C2,00,
1405546387,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405552406,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405556440,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405557470,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405560620,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C3,00,
1405561653,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405566409,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405576429,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405577425,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405580611,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C4,00,
1405586386,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405593484,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405594993,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1405596334,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405597396,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405600633,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C5,00,
1405601645,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405605543,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1405606536,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405616395,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405617424,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405620539,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1405621562,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C6,00,
1405621563,0000077A,false,Rx,0,8,52,0D,5D,80,1E,00,00,FF,
1405622892,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1405625441,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1405626434,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405634754,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405636324,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405637334,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405640650,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C7,00,
1405641639,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405646351,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405656341,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405657367,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405660618,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C8,00,
1405666360,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405675331,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405676396,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405677369,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405680621,00000201,false,Rx,0,8,00,FE,FE,00,00,00,C9,00,
1405681640,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405686333,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405696352,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405697357,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405699994,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1405700968,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CA,00,
1405705529,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1405706517,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405716089,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405717093,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405717094,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405720562,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1405721585,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CB,00,
1405721585,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405722606,0000077A,false,Rx,0,8,52,0E,5D,80,1E,00,00,FF,
1405723608,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1405725448,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1405726448,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405736307,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405737298,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405740592,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CC,00,
1405746272,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405756344,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405757338,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405758334,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405760598,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CD,00,
1405761636,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405766356,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405776311,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405777281,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405780584,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CE,00,
1405786199,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405796269,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405797298,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405798290,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405800604,00000201,false,Rx,0,8,00,FE,FE,00,00,00,CF,00,
1405801618,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405805458,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1405806504,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405809221,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1405816286,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405817339,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405820519,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1405821538,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D0,00,
1405821539,0000077A,false,Rx,0,8,52,0E,5D,80,1E,00,00,FF,
1405822768,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1405825443,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1405826441,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405836233,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405837250,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405840272,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405841267,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D1,00,
1405841267,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405846278,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405856239,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405857247,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405860589,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D2,00,
1405866212,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405876233,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405877260,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405880646,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D3,00,
1405881660,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405881661,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405886199,000000FA,false,Rx,0,8,17,80,38,10,02,1B,1B,00,
1405896229,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405897207,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405900582,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D4,00,
1405905430,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1405906469,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405912967,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1405916266,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1405917263,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405920519,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1405921539,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D5,00,
1405921539,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405922555,0000077A,false,Rx,0,8,52,0E,5D,80,1E,00,00,FF,
1405923555,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1405924584,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405925608,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1405926646,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1405936155,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405937177,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405940590,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D6,00,
1405946134,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1405956193,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1405957206,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1405960604,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D7,00,
1405961601,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1405962604,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1405966243,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1405976206,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1405977160,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1405980536,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D8,00,
1405986087,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1405996167,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1405997184,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1406000556,00000201,false,Rx,0,8,00,FE,FE,00,00,00,D9,00,
1406001579,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1406003220,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1406005438,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1406006484,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406016169,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406017159,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406019865,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1406020890,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1406021890,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DA,00,
1406021890,0000077A,false,Rx,0,8,52,0F,5D,80,1E,00,00,FF,
1406022909,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1406025339,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1406026401,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406027688,000007D1,false,Rx,0,7,03,DE,94,00,00,00,FF,00,
1406036119,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406037138,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406040600,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DB,00,
1406041616,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1406043761,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1406046085,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406056129,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406057146,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406060591,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DC,00,
1406066082,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406076127,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406077142,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406080588,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DD,00,
1406081618,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1406084928,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1406086111,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406096131,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1406097116,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406100554,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DE,00,
1406105431,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1406106470,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1406116130,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1406117141,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406120461,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1406121481,00000201,false,Rx,0,8,00,FE,FE,00,00,00,DF,00,
1406121482,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1406122513,0000077A,false,Rx,0,8,52,0F,5D,80,1E,00,00,FF,
1406123535,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1406125375,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1406126392,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1406126393,000000FA,false,Rx,0,8,17,78,38,10,02,1B,1B,00,
1406127649,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1406136030,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1406137049,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1406140567,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E0,00,
1406146011,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1406156113,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1406157119,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1406160590,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E1,00,
1406161612,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1406166054,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406167133,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1406176095,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1406177090,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406180536,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E2,00,
1406185982,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1406196029,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406197079,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406200556,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E3,00,
1406201585,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1406205442,00000766,false,Rx,0,8,04,04,00,00,00,03,00,00,
1406206459,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1406210374,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1406216221,000000FA,false,Rx,0,8,17,70,38,10,02,1B,1B,00,
1406217082,000001BA,false,Rx,0,6,10,38,C0,49,61,A7,00,00,
1406220483,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1406221497,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E4,00,
1406221498,0000077A,false,Rx,0,8,52,0F,5D,80,1E,00,00,FF,
1406222472,0000049A,false,Rx,0,7,00,45,84,86,98,61,DC,00,
1406225415,00000386,false,Rx,0,6,02,EB,E6,78,80,00,00,00,
1406226408,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406232810,00000711,false,Rx,0,8,00,03,DE,94,06,74,00,25,
1406236002,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406237049,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406240545,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E5,00,
1406241558,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1406246007,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406249111,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1406256044,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1406257059,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406260519,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E6,00,
1406266025,000000FA,false,Rx,0,8,17,78,39,10,02,1B,1B,00,
1406276019,000000FA,false,Rx,0,8,17,70,39,10,02,1B,1B,00,
1406276981,000001BA,false,Rx,0,6,10,39,C0,49,61,A7,00,00,
1406280554,00000201,false,Rx,0,8,00,FE,FE,00,00,00,E7,00,
1406281582,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
