Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1194784,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
1199206,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1200218,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1205095,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
1208587,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1209608,00000201,false,Rx,0,8,00,FE,FE,00,00,00,08,00,
1209609,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1214712,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
1219162,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1220182,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1224004,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1228704,00000201,false,Rx,0,8,00,FE,FE,00,00,00,09,00,
1229716,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1229718,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1232899,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
1239128,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1240157,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1248664,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0A,00,
1249655,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1259149,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1260138,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1263798,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1268717,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0B,00,
1269690,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1269691,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1279113,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1280106,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1283495,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
1288651,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0C,00,
1289674,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1294777,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
1299126,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1300138,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1304609,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1305635,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
1308639,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1309647,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1309649,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0D,00,
1310655,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1314707,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
1319064,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1320137,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1328663,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0E,00,
1329631,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1337642,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
1339022,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1340069,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1345532,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1348657,00000201,false,Rx,0,8,00,FE,FE,00,00,00,0F,00,
1349656,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1349657,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1359063,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1360057,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1368673,00000201,false,Rx,0,8,00,FE,FE,00,00,00,10,00,
1369692,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1379038,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1380059,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1383323,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
1386533,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1388714,00000201,false,Rx,0,8,00,FE,FE,00,00,00,11,00,
1389708,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1389709,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1394806,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
1399050,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1400100,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1404962,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
1408616,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1409609,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1409610,00000201,false,Rx,0,8,00,FE,FE,00,00,00,12,00,
1414678,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
1419056,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1420069,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1428687,00000201,false,Rx,0,8,00,FE,FE,00,00,00,13,00,
1429701,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1429702,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1430699,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1439059,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1440015,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1444673,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
1448615,00000201,false,Rx,0,8,00,FE,FE,00,00,00,14,00,
1449638,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1459049,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1460065,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1468668,00000201,false,Rx,0,8,00,FE,FE,00,00,00,15,00,
1469658,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1469660,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1470679,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1479071,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1480070,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1483439,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
1488661,00000201,false,Rx,0,8,00,FE,FE,00,00,00,16,00,
1489670,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1494745,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
1495764,0000069F,false,Rx,0,4,89,55,10,0F,00,00,00,00,
1499060,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1500050,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1504780,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
1508609,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1509629,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1509630,00000201,false,Rx,0,8,00,FE,FE,00,00,00,17,00,
1510616,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1510618,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1514662,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
1519009,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1519998,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1528644,00000201,false,Rx,0,8,00,FE,FE,00,00,00,18,00,
1529649,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1538949,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1539968,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1548658,00000201,false,Rx,0,8,00,FE,FE,00,00,00,19,00,
1549639,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1549640,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1550673,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1552120,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
1558975,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1559981,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1568596,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1A,00,
1569625,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1578927,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1579948,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1583224,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
1588679,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1B,00,
1589686,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1589687,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1593900,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1594918,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
1598972,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1600002,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1604893,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
1608595,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1609599,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1609600,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1C,00,
1614618,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
1618910,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1619921,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1628673,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1D,00,
1629665,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1629666,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1633104,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1638923,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1639975,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1648633,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1E,00,
1649617,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1657093,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
1658901,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1659920,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1668639,00000201,false,Rx,0,8,00,FE,FE,00,00,00,1F,00,
1669636,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1669637,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1674694,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1678910,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1679929,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1683279,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
1688644,00000201,false,Rx,0,8,00,FE,FE,00,00,00,20,00,
1689669,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1694720,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
1698930,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1699939,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1704745,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
1706015,000007DF,false,Rx,0,8,02,01,0D,AA,AA,AA,AA,AA,
1708599,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1709618,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1709619,00000201,false,Rx,0,8,00,FE,FE,00,00,00,21,00,
1710615,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1710616,000007E8,false,Rx,0,8,03,41,0D,00,00,00,00,00,
1714644,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
1715630,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1718439,000007DF,false,Rx,0,8,02,01,01,AA,AA,AA,AA,AA,
1719429,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1719430,000007E8,false,Rx,0,8,06,41,01,00,06,80,00,00,
1720443,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1728593,00000201,false,Rx,0,8,00,FE,FE,00,00,00,22,00,
1729662,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1734124,000007DF,false,Rx,0,8,02,01,0C,AA,AA,AA,AA,AA,
1738883,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1739874,000007E8,false,Rx,0,8,04,41,0C,00,00,00,00,00,
1739875,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1748629,00000201,false,Rx,0,8,00,FE,FE,00,00,00,23,00,
1749645,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1749646,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1755174,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1758846,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1759867,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1763512,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
1768605,00000201,false,Rx,0,8,00,FE,FE,00,00,00,24,00,
1769621,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1778822,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1779850,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1783091,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
1788622,00000201,false,Rx,0,8,00,FE,FE,00,00,00,25,00,
1789617,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1789618,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1794720,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
1798003,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1798998,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1800015,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1804708,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
1808546,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1809551,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1809552,00000201,false,Rx,0,8,00,FE,FE,00,00,00,26,00,
1814654,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
1818823,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1819839,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1828626,00000201,false,Rx,0,8,00,FE,FE,00,00,00,27,00,
1829626,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1829627,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1837470,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1838801,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1839832,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1848575,00000201,false,Rx,0,8,00,FE,FE,00,00,00,28,00,
1849587,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1858791,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1859801,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1868631,00000201,false,Rx,0,8,00,FE,FE,00,00,00,29,00,
1869617,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1869618,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1871665,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
1878031,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1879044,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1880015,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1883160,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
1888586,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2A,00,
1889616,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1894698,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
1898796,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1899799,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1904618,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
1908592,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
1909617,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1909618,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2B,00,
1910614,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1914632,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
1918808,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1919831,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1920819,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1928590,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2C,00,
1929592,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1938719,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1939740,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1948606,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2D,00,
1949618,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1949620,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1958750,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1959768,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1960752,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
1968577,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2E,00,
1969601,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1976952,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
1978714,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1979742,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
1982996,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
1988589,00000201,false,Rx,0,8,00,FE,FE,00,00,00,2F,00,
1989613,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1989614,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
1994679,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
1998762,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
1999755,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2000920,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2004634,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
2008529,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2009544,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2009545,00000201,false,Rx,0,8,00,FE,FE,00,00,00,30,00,
2014593,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
2018698,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2019715,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2028645,00000201,false,Rx,0,8,00,FE,FE,00,00,00,31,00,
2029645,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2029646,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2038703,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2039712,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2042180,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2048571,00000201,false,Rx,0,8,00,FE,FE,00,00,00,32,00,
2049588,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2058682,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2059691,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2068623,00000201,false,Rx,0,8,00,FE,FE,00,00,00,33,00,
2069612,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2069613,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2078690,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2079670,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2083027,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
2084048,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2085075,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
2088566,00000201,false,Rx,0,8,00,FE,FE,00,00,00,34,00,
2089586,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2094667,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2098690,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2099692,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2104491,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
2108525,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2109542,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2109543,00000201,false,Rx,0,8,00,FE,FE,00,00,00,35,00,
2110541,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2114597,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
2118669,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2119676,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2124049,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2128567,00000201,false,Rx,0,8,00,FE,FE,00,00,00,36,00,
2129587,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2139089,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2139092,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2148627,00000201,false,Rx,0,8,00,FE,FE,00,00,00,37,00,
2149596,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2149597,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2158686,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2159688,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2166768,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2168532,00000201,false,Rx,0,8,00,FE,FE,00,00,00,38,00,
2169587,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2178629,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2179622,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2182913,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
2188587,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2189594,00000201,false,Rx,0,8,00,FE,FE,00,00,00,39,00,
2189595,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2190603,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
2194704,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2198699,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2199711,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2204528,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
2206734,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2208533,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2209540,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2209543,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3A,00,
2214624,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
2218613,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2219629,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2228570,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2229560,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3B,00,
2229562,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2238585,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2239609,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2246656,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2248595,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3C,00,
2249602,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2258599,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2259605,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2268570,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2269589,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3D,00,
2269591,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2278597,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2279594,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2282966,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
2288083,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2289098,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2289099,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3E,00,
2294691,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2295986,00000711,false,Rx,0,8,04,03,F1,F1,06,70,00,22,
2298590,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2299603,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2304384,0000049A,false,Rx,0,7,00,AF,33,FA,DF,34,D0,00,
2308546,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2309548,00000741,false,Rx,0,6,00,00,00,00,00,00,00,00,
2309550,00000201,false,Rx,0,8,00,FE,FE,00,00,00,3F,00,
2310566,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2314581,00000386,false,Rx,0,6,02,15,AF,F4,B6,00,00,00,
2318579,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2319571,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2328558,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2329546,00000201,false,Rx,0,8,00,FE,FE,00,00,00,40,00,
2329548,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2338550,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2339567,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2348525,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2349550,00000201,false,Rx,0,8,00,FE,FE,00,00,00,41,00,
2349552,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2358544,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2359553,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2368528,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2369547,00000201,false,Rx,0,8,00,FE,FE,00,00,00,42,00,
2370566,00000102,false,Rx,0,3,00,00,00,00,00,00,00,00,
2378511,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2379533,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
2382792,0000077A,false,Rx,0,8,3F,00,61,20,1C,00,00,FF,
2388483,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2389476,00000201,false,Rx,0,8,00,FE,FE,00,00,00,43,00,
2389477,00000101,false,Rx,0,8,00,00,00,00,00,00,03,00,
2394674,00000766,false,Rx,0,8,18,04,00,00,00,03,00,00,
2398584,000000FA,false,Rx,0,8,00,00,18,10,22,18,18,00,
2399606,000001BA,false,Rx,0,6,10,18,C0,4B,61,32,00,00,
